Ratings,Reviews
4,"South America has been the the land of carnivals, adventure Ç and music and great culture. the Colombian salsa , or the foot-stepping Brazilian Samba, the Argentinian tango,Ç you cant miss the beat here.Ç It is also a soccer frenzy continent with my loyalties remain with Argentina since the Maradona days. Read my blog on the South American Food festival at NOOK, Aloft Cessna Business Park, Bangalore"
4,"Pictures from the ongoing South American Food Festival ....Roasted Nachos, toastadas, fried oysters, Clams, Burrito, Grilled Lamb and Prawns, Chicken Quesedillas but not to miss the ur of this world Tres Leches ...."
3,"Went to aloft for team lunch.The place was good and the spread was great especially the desserts (I liked the brownies a lot)The starters were tasty (fish is tooo yummy),The maincourse is a let down. Nit even good taste. teh pulao and biryani tastes like white rice.Go for it if u prefer starters and desserts out of maincourse"
4,"Yummy buffet breakfast, wide spread and lots of sections with different cuisines. If you're a brunch or breakfast person and would like to eat till your tummy die in the morning, do visit."
4,been here for a light breakfast and loved it. Lots of options in the breakfast and also good variety juices to relish a healthy breakfast. Found they also have bar might visit again for the dinner
4,"Not a whole range of veg starters, Great varieties for the non veg bunch though. They do have live counters for pasta but no pizza served. The salads and soup is the regular affair.The big plus is the dessert menu have a really wide variety of Indian and international sweets.The Italian served is good enjoyed the au gratin. Love their baked cheese cakes and crÉ®me brulÉ©."
2,Ambience is the only good factor here... Food is average... Had been with a team and all were disappointed... Do not recommend this hotel to any one... Also felt very pricy for the quality of the food served..
4,"Location 4.5/5 Ambiance 5/5 Ç Food 4/5 Service 5/5 Price 4.5/5 Kid Friendliness 5/5Located in Cessna business park, Bellandur inside Aloft Hotel. This is a great buffet option for people in Bellandur and nearby areas. I am a big fan of Aloft Whitefield and got same positive vibes when I entered the hotel. Bright vibrant colors with soothing citrus aroma.Ç Nook has a wonderful cozy ambiance and kid friendly restaurant. Buffet spread was amazing and ample options to choose from. Food was good if not great and could have been more tastier. I wish they had more options of non-veg gravy. For the experience offered, price was reasonable.Ç What floored me was the service. I wish I can give them 6/5 on service. Outstanding. They ensued that we are comfortable with 2 small kids. They even gave us customized cutlery of Barbie and Chhota Bheem theme for the kids. Wow! There were people constantly monitoring to ensure all the tantrums of kids are taken care of. What else does a parent Ç want :)"
4,"The buffet in this hotel is exquisite. Your tummy will fill just by looking at the variety of dishes. Be it breakfast,lunch or dinner the quality of food is superb!! Even the ala-carte has a number of options to choose from. This place is a good example of fine dining plus good hospitality."
4,"Visited here for lunch with office colleagues and we have enjoyed with delicious food. Both the veg & non veg, starters and dessert items are too good.Ç We liked grilled chicken and grilled sea foods.Ç The people are very respective. Don't miss to taste food here."
4,"I tried buffet here once but it wasn't that great. Recently I went again and ordered a few non veg dishes as buffet was off the list. To my surprise, all of it was very good this time. The service guy took good care of all us and was very much concerned if we liked the food or not. Overall it was a good experience."
3,"Had gone to this place for team lunch.The ambiance of the place is awesome. The service is good. And the food here is nice. We had buffet over here. Of all the items I liked the fish over here, which was very tender and delicious.Ç The only one suggestion which I want to give is that they should increase their variety, which I found was less as compared to other restaurants.Overall had a nice experience today."
4,"Bangalore has been an epicenter of the South for several global cuisines and tje city's Mexican food could be ranked among the best in the country (or at least in South India). While there are several standalone restaurants that have been doing a great job in bringing these cuisines to our city, the five star hotels have followed a different strategy and have religiously hosted food festivals to offer these global delicacies to us."
3,"We went to Nook for Team lunch. First thing wat caught our attention was the ambience. It was well decorated and refreshing in terms of style. Now comes the main part, the Food, Overall It was satisfactory. Good variety and taste. Few items were cold and were not up to the mark. Menu had Appam and veg/non-veg stew which was rare to find in any typical buffet. Desert section also had lot of varieties but again nothing great."
4,"Went here for team dinner. Ambience is really nice. Staff is extremely friendly and helpful. Coming down to the food, the buffet has a lot of variety. Especially if you a strict vegetarian, you will get a lot of options here. Taste is also decent. Desert section too had a lot of items (eggless too)."
3,"Was here as part of team lunch from office.The ambience is eye-catching.Ç The buffet is regular except that it had a wide range of salads.The menu is elaborate.Don't try the chaats section - very mediocre.Starters - Tawa fish, Vegetable nuggets, Pesto marinated potato, Pasta in tomato basil sauce and grilled veggies were yummyyyy.Main courseVery few dishes that i liked in the main course. Chilli oats crusted fish was soft and tasted amazing.Dal makhani, Bhindi Tamatar and coconut rice was decent.The chicken in the biriyani was bland, and the mutton not tender at all.I did not eat the Thai or Chinese food, so no comments on that.DessertsNothing incredible but enjoyed Dark chocolate pastry, Sabudana kheer, Coffee caramel brÉªlÉ©e, milk chocolate pawa, and yoghurt (i don't remember the name).Mango cake was okayish. The french assorted cakes, carrot cake, apple jelousie - all very dry and didn't seem fresh.The mini cakes were distastefulService:I asked for roti and was served Naan.The staff was always in a hurry to clean the table.I filled two plates, kept it on my table and went back to get more as i don't like walking back and forth while having a meal.When i was back with some more food, both plates were missing.I was so miffed.How can they remove plates filled with food!!!.It costs around Rs.1500 per head.It wasn't a satisfying experience.One time visit."
3,A nice place to dine with friend and family . Only thing is that if you are going for Al-Carte then you have to wait long . Mocktails that we ordered was not freshly made and taste like canned drink. They took 60 mins to serve our starters and 30 mins for main course. I think they are busy with buffet. Even for serving desserts they took 20 mins . Quality and quantity of food was good. Very less option for vegetarians . Cost is very high which doesn't satisfy the taste and quantity of food.
4,"This being my first visit to Nook, from the exterior look, my initial impression was that it is a modern (slightly serious) restaurant set up in a business hotel, with a news ticker running some quirky facts on one of the walls. When we walked inside the restaurant, my perception altered slightly- it is a fun setting with large modern chandeliers lighting up the restaurant. Within a few minutes of being there, I couldn't help notice the dominant green theme in the restaurant, the seating and some walls painted in color green which is pleasing to the eye, with hints of grey and white. The buffet spread is great with a wide selection of Indian and continental veg n non-veg fare. Some of the things which caught my attention are falafel bullets, spicy rolls and salad bar. There was a great choice of gravies both veg n non veg.For Desserts gajarka halwa, Tiramasu n pinna cota were the highlight. Service is good for buffet place.Definitely a great option for office parties."
4,"The spread on nook is excellent. The choices of the buffet keeps changing regularly.The taste is good too.I came for the kerala festival and the choices was extensive.I would highly recommend to try nook with family for the moneys worth.The dessert was also excellent , in taste and choice."
4,"Been to this place several time but it was to the Bar, This time we have booked The Nook for the team dinner. The first impression is really amazing setup and nice choreography done, u can say it's a fusion of bar cum amazing restaurant. Dim lights decorated walls ceiling with nice lighting and great dining tables.Now let's discuss the starter, main course, drinks and dessert. OMG I have never seen so many varieties being offered in any restaurant till date. It's count less, varieties of salads, chat and chatpata snacks, starters, main course, fruits, ice creams, sweets and lot more. Pictures will tell you more please have a look.Service and management response is really appreciable. They have taken care of each n every requirements of ours.Thanks Nook"
4,"It is one of the best option to eat for inhouse guest. The food is tasty and staff is friendly , it is decently priced. I had breakfast , lunch and dinners - all were fine. My recommendation would be to go for buffet instead of a la carte. Ç Its is value for money."
4,The buffet has lot of variety! I have tried their al-carte really liked steak nice sauce and cranberry well prepared and tender meat. The other dishes fish based was also really nice prawns and malabar fish curry was mouth watering!
4,"It's a standard business hotel restaurant located in Cessna Business Park. I wouldn't come here if it wasn't in my office campus. There is nothing special about it in terms of the food or the ambience.That said, it is good for business lunches as the buffet offers good variety, the place is never crowded, the staff doesn't get in the way of conversations.Ç The desserts are a particular highlight and something to look forward to if you're having the buffet.Ç Visit it for the occasional lunch if you work in or around Cessna Business Park."
4,"Aloft is a sassy business hotel. TheyÇÑve got 2 properties in Bangalore and I was invited to the one in the Cessna Business park, to dine at the chefÇÑs table during their ongoing Mexican food festival!. It was a lazy Wednesday evening and this event was just what I needed to brighten things up! I work very close to this tech park, so the commute on a weekday wasnÇÑt quite a problem for me. If youÇÑre wondering where this exactly is, itÇÑs about 1km away from the Sakra World hospital."
4,"Aloft is a sassy business hotel. TheyÇÑve got 2 properties in Bangalore and I was invited to the one in the Cessna Business park, to dine at the chefÇÑs table during their ongoing Mexican food festival!It was a lazy Wednesday evening and this event was just what I needed to brighten things up! I work very close to this tech park, so the commute on a weekday wasnÇÑt quite a problem for me. If youÇÑre wondering where this exactly is, itÇÑs about 1km away from the Sakra World hospital.The decor is very urban and they like to give their staff the freedom to express themselves, with emphasis on being ÇcoolÇÑ:)There is a live performance and an active social scene here. I actually enjoyed the music while I was waiting for my friends, in the lobby.Nook, is AloftÇÑs all day dining, multi-cuisine restaurant. This is where we headed to, to try out their Mexican fare!!The table that was reserved for us was well lit, which is a top requirement from food bloggers, when theyÇÑre invited to such events!! This helps in clicking good pictures:)When it comes to Mexican food, all weÇÑve heard of and/or tried is the establishment named Taco BellÇ©. We have been introduced to Nachos, Tacos and Quesadillas!I was looking forward to what Nook,Aloft had to offer:)FOODNachos:No party happens without a bowl of Nachos and salsa dip! We kicked off the evening with just that! What was good to see was, multiple dips, apart from the regular guacamole, sour cream and tomato salsa. The other dips were : Gemada salsa, Salsa Rojo, Mango salsa and Pica de Gallo. When IÇÑm given a lot of choices, I definitely savor the moment!Frijole :This dish not only looked good, but tasted good as well!Frijoles are beans, in Mexican cooking.Ceviche de Camaron :Ceviche is a classic raw fish dish. But, in Mexico, they tend to replace the fish with fresh off-the-boat shrimps! I remember having the Ceviche at Wareabouts Bar & grill earlier, so this dish was definitely familiar.The shrimp is marinated in lime juice for long enough to give it a nice cooked texture. The taste was very good and the dish was very refreshing thanks to the salad!Bean Tostadas :Tostada, in Spanish means toasted. In Mexico and other South American countries, tostadas are used as a base for most bite sized snacks.The filling in the tostadas was corn and beans, with just a bit of melted cheese. This was served with salsa. We felt that the preparation was pretty dry in itself!Ensalada Espinaca Y Aguacate :This was a salad with Spinach, fresh mangoes, avocado, radish and tomatoes. I personally have salads for dinner almost every day. So, I wasnÇÑt very keen on this one. I quickly wolfed down, two very likable items on the plate; mangoes and avocado! The rest of greens were skipped, it felt a bit too healthy for my likingÄQuesadilla :Quesadilla is a corn/wheat tortilla filled with cheese, savory mix(veg/non-veg), wrapped in a nice triangular form to help in gobbling them down easily!We had both vegetarian and non vegetarian options. The vegetarian one was having a slightly crispier crust compared to the non-vegetarian option. This may well be attributed to the difference in the dough used to prepare them. I loved the chicken Quesadilla, which had just the most amazing balance in the mix. The chicken tasted very good as well. Every single bite that I had, I could feel the power packed flavors of the savory mix.This was by far the best dish for me!! Now that IÇÑve mentioned the best dish of the day, donÇÑt be lazy, go through the rest of the items that I have listed, please:)Tacos :Taco is a traditional Mexican dish , with the shell made of corn(usually) or wheat(less common) , folded at the center. YouÇÑd fill them up with a bean or a chicken savory mix along with salsa, guacamole, cilantro, tomatoes, chilly and lettuce. YouÇÑd usually have them in either the crunchy shell or the soft shell.We were given a chicken taco with a crunchy shell. I thought that the dish could not do what the quesadilla did with the balance of flavors. Also, I found the mix very dry and not appetizing at all. For their standards, it was not right up there:)Chicken breast with Mole sauce :When this dish was presented to us, I was spellbound! It was so beautifully plated and I just couldnÇÑt believe how lucky I was to have the chance to taste such a creation:) Now, for those of you who donÇÑt know, a chicken steak is my most favorite savory dish, so I was really excited to try this out.What was interesting in this, however, was that the mole sauce used is a chocolate based sauce, which I had only seen in these Masterchef series, but never had the chance to try it! The sauce I learn contains pine nuts, chocolate, onions, cinnamon, almonds and sesame seeds. I was quite anxious to dig in. The very first bite of this, I found that the taste was polar opposite to the pepper sauce that I usually have my steak with!I would frankly say that my taste buds arenÇÑt used to having this, but upon speaking to the chef, he said it takes a bit of getting used to, in order to like this sauce! I think this dish truly deserves to be the stand out preset main course dish, for the evening! IÇÑm hoping that I get to try this out again:)Tamale Ranchero :This was another beautifully presented dish. Tamale is a Central American dish which is made with starchy dough, usually made of corn. The dough is then steamed in a corn husk. The filling was however something that was purely vegetarian. I did manage to grab a bit out of my friendÇÑs plate! I thought the dish was pretty average in terms of the taste.Desserts :There were 2 desserts that were served to our table. One was churros with 3 different flavors and 2 dips. The other was Tres Leches.Churros :I would frankly tell you that I had never had the chance to have a churro, earlier. This was definitely something that looks pretty colorful. In preparation, this is similar to how a doughnut would be prepared. This would fall under fried dough category!!Churros are fried until they become crunchy, and then sprinkled with sugar. The surface of a churro is ridged with a star-shaped nozzle.We tried three different flavors, one of which was quite bad. The dips were mango and chocolate. This was a pleasant experience for me to have the churros for the first time:)Tres Leches :Tres Leches is a butter cake which is soaked in 3 kinds of milk; evaporated, condensed and cream. The dish tasted absolutely amazing because of the milk part of it and I couldnÇÑt help but reach out for a second serving of it! The cake was very soft and the sugar balance was very good. I loved this dessert!Service & hospitality :I would like to thank Executive Sous Chef Sandeep Kumar, who is a seasoned chef with a vast experience in the hospitality industry, for taking time to give us company, through the entire duration of our dinner. He gave us a lot of valuable insights into how the food is prepared and the kind of standards and processes they follow at Aloft. He was happily sipping a few mugs of tea, while we were having the lovely food. The menu was crafted by Chef Sandeep, but was executed to the ÇTÇÑ by Chef Murli:) The service staff was extremely courteous and attended to our every need. They did a fantastic job at serving us the food and giving us the right amount of gap between dishes!I had a great dining experience and would love to come back here to try the regular fare at Nook. I wouldnÇÑt change a thing, I believe the menu was very well conceptualized and executed:)I would also come up with a separate blog post for the different spirits we had on the same day!!That would be tagged under their WXYX Bar:) Watch out for that!"
4,"General View:While I have been here as part of two blogger meets, love this place for its quality food. amazing cocktails and infused vodkas and super friendly, hospitable and knowledgeable staff. Both visits were great experiences and it is a place I would love to revisit. Review of Mexican food fest:Bangalore has been an epicenter of the South for several global cuisines and tje city's Mexican food could be ranked among the best in the country (or at least in South India). While there are several standalone restaurants that have been doing a great job in bringing these cuisines to our city, the five star hotels have followed a different strategy and have religiously hosted food festivals to offer these global delicacies to us. I was invited with a few fellow food bloggers for a preview of the Mexican food festival at Aloft - Cessna Business Park. The festival is on till April 22, 2016. Pricing The promotional menu is priced at INR. 1099 and each add on cocktail could be bought at INR.199 (both of these priced are excluding taxes). Drinks They offer five margarita flavours (Cinnamon, Watermelon, Hazelnut, Tamarind, Cucumber and Pineapple) along with the buffet for this food festival. With tequila being the base liquor - these cocktails are perfect summer coolers if you are looking to beat the recent heat wave in the city.FoodHighlighting the key dishes from the menu:1. Nachos with dips - While we love our nachos with regular salsa or Guacamole, one gets to try a few more adaptations and variants of these dips with their nachos here. They offer the following five dips for nachos:- Pica De Gallo- Guacamole - Mango Salsa- Salsa Roja- Gemada Salsa 2. Tacos - With fresh and crunchy taco shells, the chicken tacos was filled with tender and succulent chicken chunks, black beans and veggies. They also offer a vegetarian substitute for the non meat eaters3. Quesadilla -Again chicken and vegetarion options; the chicken quesadilla was outstanding and is probably among the better quesadillas I have had. 4. Ceviche de camaron - I would have refused to eat raw prawns if not for the description given by the chef. In this dish, prawns marinated in lime for over 16 hours is served with corn, sliced tomatoes, olives and jalapenos. This salad styled offering was a perfect melody of flavours and had a great balance to it.5. Ensalada Espinaca Y AguacateA fresh salad with fresh and green spinach, mangoes, avocado, radish and cilantro-olive oil dressing. 6. Chicken Mole - Chicken breast topped with chocolate sauceIt was my second attempt at mole and I found it more compatible to my taste preference this time around. Unless you have already tried mole's before - it is a dish you might struggle to appreciate.Desserts They had two mexican desserts:1.Tres leches - this was decent, but I must concede that I have had better. 2. Flavoured churros with mango and chocolate dips - found this to be a little off; probably the better churro experiences I have had at other places is the reason.While the promo menu has enough items to meet your hunger needs, you could also try items from the regular buffet spread if you are dining as a part of this offer."
4,"This feedback is based on my experience trying out an elaborate Mexican meal during the Mexican food fest at Nook, Restaurant in Aloft Hotel with few other foodie friends. The review is quite elaborate too :) This being my first visit to Nook, from the exterior look, my initial impression was that it is a modern (slightly serious) restaurant set up in a business hotel, with a news ticker running some quirky facts on one of the walls. When we walked inside the restaurant, my perception altered slightly- it is a fun setting with large modern chandeliers lighting up the restaurant. Within a few minutes of being there, I couldn't help notice the dominant green theme in the restaurant, the seating and some walls painted in color green which is pleasing to the eye, with hints of grey and white. The sofa seating across the restaurant is comfortable.We started off trying a selection of infused vodka displayed at the entrance of the restaurant, by the bar counter. There were about 15 different infused Vodka available to try. The infused vodka idea is a brainchild of the Food and Beverage manager of Aloft, Saurabh Thakur. Some of the vodka infused options we tried were - Galangal, Rose infused, Black cardamom, Basil, Orange and lime, White tea raspberry, Rosemary, Coffee, Star arise and Rose in bloom. These flavours were seperately inflused in neat-vodka, the flavours are allowed to infuse in the bottles for a minimum of 5-7 days. The infused vodka options are definitely offbeat, a must try for all the vodka lovers. Although I tried a sip of the listed infused vodkas (there were a few more we couldn't try). My favourites were: Galangal, white tea raspberry and Orange and Lime, in that order. - Galangal had woody flavour with a tinge of ginger taste.- White Tea and Raspberry - I being a sucker for tea, this fruit infused white tea raspberry flavour hit the right note for me- Orange and lime - During summer, the citrusy flavours did the tricks on me. What followed next were a few options of their signature Margaritas, each of them served in a cocktail glass and different look. Out of all the options we tried i.e. Tamarind, Pineapple upside down, cucumber and mint, watermelon, cinnamon, and hazelnut, I loved the Pineapple upside down for the presentation and Tamarind Margarita for the taste and texture. Although I wouldn't mind if the Tamarind margarita was less watery. We were introduced to Chef Murali and joined by Executive chef Sandeep who was kind enough to spend time with us while we dined. Mexican fare followed with right amount of break between every dish.The beautiful looking non-veg empanada was served first. Being a vegetarian I couldn't try, it looked like a fancy, Indian Gujiya from the outside served with sauces. Next came - Nachos with cheese sauce, guacamole salsa and Mango salsa dip. The cheese sauce dip went well with Nachos, the flavour of tangy mango in the salsa came out as a winner. The guacamole dip had some chunks of raw/ unripe avocado in it, which made the guacamole dip slightly bitter. Corn and bean in tarts with Salsa Rojowas served next. It tasted slightly bland without the salsa in my opinion. A good looking, colorful Gemada salsa was served in little glasses. It was a mix of tomato, onion, jalapeÉo salsa. Tasted fresh and crunchy. I loved the fresh salad that was served next - Ensalada Espinaca Y Aguacate, although a mouthful for a name, it was definitely my favourite. Spinach, avocado salad, with cilantro dressing, tossed with slices of red radish, cherry tomatoes and ripe alphonso mangoes. Absolutely delicious, and I went for 2 servings The tostadas stuffed with onion, tomato and zucchini was light on the palette and adequately crispy. The Tacos were also light and crispy, but the filling lacked the distinct zing I was hoping for.Paprika flavoured rice was my next favourite. I was too full to enjoy the beautifully presented Tamale.The Tres Leches/ milk cake and Churros were served for dessert. The Tresleche with layers of milk - filling, topping and heavy cream would be an excellent choice for all the milk lovers. The churros with few flavours looked bright and appealing, tasted slightly soggy. The vodka tasting, chef Sandeep's hospitality, knowledge of the served food, the taste of salad, tamale, paprika rice, mango salsa and tres leche were the highlights in my opinion.Nook is a great option for all the folks working in and around the business park , who'd like to dine in a fancy restaurant in large groups. I would like to come back and try out their regular fare too, until then I would call this a pleasant dining experience. Ajit Induchudan Dushyant Chillale ( Buttertheory.com ) Nikita Mulchandani"
4,A decent place. They conduct quite a few food festivals. Being close to the place of work this joint is frequented very often.Both the variety in the veg and non veg buffet has quite a few assortments to choose from.The price is in line with the offerings and hence you would not think on the damage.Enjoy the visit.
3,This wasn't our first choice for team dinner but being accessible made us go here. The ambiance is nothing to boast about with pretty plain decor and not so great acoustics for the music. The food did have its share of variety in all the courses but the quality did not make the cut. The desserts were the best part of the meal. A very low value for money place.
3,"I went for buffet lunch from office.. It's like official :p not many snaps I took..taste wise not good for me.. But so many salads, main course and deserts.. Taste is OK ok for me. For the price.. Can visit once.. It's more like Western and Indian and Chinese style.. Chinese some what ok.."
4,"It was a sudden plan and we headed towards Aloft and to my surprise it was 'Pan Asian Food Festival'. Awesome spread of buffet for both veg and non vegetarians. There were a couple of delicious salads well presented and tasted out of the world.The first thing that i tasted was Momo which was amazing I tasted almost everything and everything was of utmost quality. My fav was coconut custard with egg (desert), chicken red thai curry with rice and basa fish fry and all were relished!The staffs were courteous and everyone right from the receptionist to the staffs and the chef treated us with grace.. Overall its a must visit for foodies..On special request chef prepared pasta in white sauce and that was delicious!Food 4.5/5Ambiance 4/5Staffs 4.5/5Service 4/5Overall 4/5Reservation is must.."
4,"What an experience! Right from the time we arrived all the way till the final click (I'll come to this later). We were group of 10 headed here for a team lunch. The decor/ambience was five star. And so was the buffet spread. What a sight to see at the spread! Right from a plethora of salad, starters to breads, mains, and desserts. They serve a variety of proteins from fish, chicken, lamb, and tenderloin. Vegetarians need not fret. The spread is equally vast. The dessert spread was outstanding too. Right from variety of pastries, macaroons, tarts, crispy meringue to desi delicacies. In the end, the staff clicked a snap of our group and instantly got us a hard copy of it. That was indeed a cherry on top. At 1099/- + tax, this is the money well spent. Thanks Aloft for making this an eventful lunch."
4,"Nook at Aloft, the place is a synonym for specially curated food festivals, I can only say, that there is no such place similar of Nook in the city which organises food festivals at such a quick pace. At the time I went for #FBAI and Burrp event on sneek peak of Aloft's valentine's day menu, their Kashmiri food festival was about to kick off right after that.Ç Chef Sandeep's team had designed a menu worth a thousand words for the occasion of celebrating love. The starters were lip smacking, the chicken gelauti kebabs and Mutton Turkish Seekh need a special mention in my description because they were simply irresistable.Ç The event also highlighted the restaurant's in-house experimentation on infused vodkas with around 18 varieties of spirit lined up for food-bloggers to taste. They intend to be the first restaurant in India to have 99 types of infused vodkas to serve.Ç The main course for the pre-valentine eve of Chicken served on the bed of rissotto in plum sauce with Prawn and grapefruit and Saffrom aioli. The chicken was very dry and lacked the juices but prawns tasted good.The dessert platter seem to have stolen the thunder from all other courses and put the chef's dessert team right in the center spot to reserve accolades from the whole group. The team at Nook is very friendly, makes suggestions and offers just the best to you.Ç It is an ideal place to unwind and catch up with colleagues or friends over drinks and some delicious food."
4,"Been to Aloft Ceesna multiple times for office conferences and workshops but never been to Nook the restaurant and bar.The bar is adjacent to front desk and an open one. Behind the bar counter is the restaurant and on a weekday evening place was packed with people thanks to the adjacent tech parks.The occasion was an official dinner along with friends and colleagues.The buffet spread is great with a wide selection of Indian and continental veg n non-veg fare.Some of the things which caught my attention are falafel bullets, spicy rolls and salad bar.There was a great choice of gravies both veg n non veg.For Desserts gajarka halwa, Tiramasu n pinna cota were the highlight.Service is good for buffet place.Definitely a great option for office parties."
4,"Ambiance: the place has a nice feel deep coloured lounge setting. Eclectic feel and stylish classic decor.Food: surprised to find some really nice spread. The starters were perfect except a little greasy but yummy none the less. Main course: good Indian spread wth a few oriental dishes. The highlights ofcourse were the chats. The samosa chat was particularly delectable. The main course was conspicuous of the absence of any Italian dish, but the other cuisines made up for it.Desserts: had 2 pastries which were eggless along with ice cream.if u r in the outer ring road near marathahalli area it's do check it out it'll b worth it.VFM: pretty good. For 1000 bucks seems slightly on the higher side but you won't feel disappointed at having been there. Would recommend it."
5,"The best place for buffet..ambience is out of this world,staff super friendly and so warm welcoming. You get tons of variety to eat for buffet. Desserts are just awesome. Loved it..."
3,"Went here for a team lunch on a Friday. We were a little late for the lunch (reached around 2 PM) and went for the buffet. The overall experience was average.Food: 3/5Starters served were cold and tasted OK. Desserts spread was good.Ambience: 4/5Very nice look and feel of the place. Interiors very nicely done.Service: Went for the buffet, so won't rate service.Price: 3/5The food was not worth the price. It looked like paying a premium of dining in Aloft"
4,"Aloft Bengaluru, Aloft Hotels, Amritsar, Amritsari Food Festival, Bangalore, Bellandur, Cessna Business Park, Chunggiwala Da Dhaba, Dhaba, Food, Food Tasting, FoodBlog, Foodlove, Nook, Punjab, Restaurant, Review, Sodhi Da Dhaba, Street Food, Street food fest. Despite having the Aloft Hotel next door to my office, I hadnÇÑt actually gone there, till the MTV Aloft Star event ÇÄ a competition for live music bands. The food was splendid there, serving American, Mexican and Italian, along with a very wide spread of Indian food. It was one of the most impressive spreads I had ever seen at an event, and each of the dishes, well whatever I managed to try, was distinctly made, not just like any buffet that youÇÑd find. So we went back for a week day dinner to try more."
4,its gives of very positive vibe as the hotel lobby is colourful nd buffet spread @ nook is good. Highlights was grilled lamb and beef which were perfect and melt in month. Grilled vegetables and rosemary potatoes were also worth mentioning.
4,"I visited for a team lunch yesterday. In general the Aloft in Cessna Tech Park is a bit too gaudy for my taste. However Nook was a pleasant surprise , modern and decently elegant. The buffett spread was extensive and good.There was a seafood festival theme and it was evident from a fish grill counter. I had a grilled mackarel and some grilled prawns. Very tasty. I absolutely loved the Seafood thermidor which had mushrooms apart from the seafood and it was made in white sauce and was baked. Thumbs up for that.The Indian fare on offer was good too with my team mates loving the mutton biryani and the paneer curry that was on offer. The cheese platter was enticing with the Camembert , cheddar and cream cheese.The spread of desserts was amazing too and I absolutely loved the apple pie. The other items in the spread like the mousse and jellies were tasty and yummy.Overall I loved the place but why did I give it a 4.0 ? The price. It was exhorbitant. Well it attracts corporates who end up charging their companies for that food and of course they do not mind. I had thought earlier that I would bring my family to enjoy some great food but the price has gotten me thinking.Ç So my recommendation is that if you have a office / team party and you can afford this little extravangance this is a sure place to visit.Ç But if you are coming on a weekend with your family and are budget conscious then coming here might be a little surprise for your pocket."
4,"Well, there was an ÇìEat on PleaseÇù aka ÇìAmritsari Food FestivalÇù at ÇìNookÇù in Aloft Bangalore Cessna Park, which is one of the prestigious properties of Starwood Hotels.We dropped in to ÇìNookÇù for a lunch and the restaurant was well decorated with Vivid Colors and the overall atmosphere catered a best dining experience. The restaurant was full house and I hardly saw empty table that is something commendable in a Star Hotel.The ÇìNookÇù is well known for the buffet, as the spread over here is just amazing with Indian, Continental, Mediterranean, Chinese and Thai.Our lunch started with ÇìKesar LassiÇù, which was much needed for us to beat the heat in the afternoon. As we traveled almost 20 miles, the drink was truly savoring and thick though.We were keener on Main course than starters, so we bumped trying dishes like Stuffed Kulcha, Makki ki Roti, Dal Makhani, Paneer Methi, Chole, Sarson ka Sang, Achari Baingan Masala and Aloo Gobhi.Everything was extremely good and appealing!I would love to visit again in upcoming days and i will definitely recommend this Place."
3,"opted for buffet. Spread was quite good, fair choices of salads. Starters were served on the table. Most of the food was mild and even the Indian curries were toned down (which we liked anyway). Highlights was grilled lamb and beef which were perfect and melt in month."
4,Wow! What a spread at the buffet...tried the all American buffet event they had goin on. Must say that they had a well thought out and very tempting spread. All the dishes were well prepared n had the freshest ingredients. Chicken in barbeque sauce and the salads were amazing.
3,Nothing special about their food. The interior designing of the place stands out. The service was not up to the mark. They can make it better in every aspect.
3,Classic Business hotel food..nothing bad nothing awesome. .the interiors are quite funky and stand out. .decent place for a dinner..quality of food was good even though taste could have been better
4,"Despite having the Aloft Hotel next door to my office, I hadnÇÑt actually gone there, till the MTV Aloft Star event ÇÄ a competition for live music bands. The food was splendid there, serving American, Mexican and Italian, along with a very wide spread of Indian food. It was one of the most impressive spreads I had ever seen at an event, and each of the dishes, well whatever I managed to try, was distinctly made, not just like any buffet that youÇÑd find. So we went back for a week day dinner to try more. Nook is a bright cheerful restaurant that serves buffet in lunch and dinner, though they have an a la carte menu as well. They had a Punjabi food festival running during that time. And no, they werenÇÑt just making Punjabi food, they had chefs and owners from Dhabas in Punjab actually come down to Bangalore and make authentic dishes. A chef from Sodhi da Dhaba in Jallianwala Bagh had actually brought ingredients and spices from back home to make the dishes as authentic as possible! Our meal started with thick kesar lassis, followed by a variety of starters ÇÄ Malai Kabab, Tandoori Prawns, lamb chops and lamb sheekh, each rich in flavor, and delightful to taste. The makki roti and sarso saag that followed, totally took the cake. The saag was slow cooked to perfection, and the crisp roti complemented it well. Another vegetarian main that was great was dal badi with potato curry. The badi was fried and crushed, and this preparation was the best IÇÑve had of it. The chana masala was another ace, one of our favorites that evening! They had a Punjabi gosht curry as well, well cooked meat, rich spicy curry, but it faded slightly in comparison to the vegetarian dishes! For dessert, after this kind of meal, the space left is quite less. But kheer, sevaiya, and jamun got me hungry again, and despite trying my best to resist, much to my husbandÇÑs amusement, I ended up finishing the dessert after a bit of dilly-dally! A good place for groups to get together, their buffet spread is quite extensive. Will definitely get my team to come here!"
4,"Visited nook for a office lunch on a Friday. We booked it a table before hand but the number of guests were more than the booking. They were completely sold-out but the floor staff made sure that we were accommodated.The staff were nice and friendly.The spread was quite good and tasty. I liked their biriyani , smoked salmon, chicken bhuna and the fish items. The salami s were also good... Actually I liked almost all of the items that I tasted... I wish they had nonveg pasta... While the taste was good but it was veg only option.There were many items in the desert spread and tasted good but I wish they had given some exotic twist to the same.As a whole I liked what I got and would visit again."
